engine_capacity,cylinder,horse_power,top_speed,seats,brand,country,price,year
2.5,4,188,210.0,5,mazda,uae,26973.0,2021
2.0,4,140,185.0,5,zotye,uae,26904.15,2021
2.4,4,184,175.0,5,jeep,uae,26973.0,2021
1.4,4,170,220.0,5,alfa-romeo,uae,26973.0,2021
1.4,4,147,180.0,5,borgward,uae,26932.5,2021
2.0,4,153,197.0,5,mazda,uae,26973.0,2021
2.0,4,224,206.0,7,borgward,uae,26932.5,2021
2.0,4,120,170.0,6,peugeot,uae,26973.0,2021
2.0,4,198,200.0,4,gac,uae,27783.000000000004,2021
2.5,4,188,220.0,5,nissan,uae,28157.49,2021
2.0,4,240,200.0,5,ford,uae,42313.375,2021
2.5,4,178,190.0,7,kia,uae,26973.0,2021
2.5,4,176,200.0,5,toyota,uae,27783.000000000004,2021
2.0,4,233,190.0,7,changan,uae,35100.0,2022
1.5,4,166,192.0,5,bestune,uae,27405.0,2021
1.2,3,155,208.0,5,peugeot,uae,26973.0,2008
2.7,4,164,170.0,3,toyota,uae,27216.0,2021
1.6,4,181,222.0,5,peugeot,uae,26973.0,2021
2.4,5,175,182.0,9,hyundai,uae,27378.0,2021
2.5,4,213,190.0,14,nissan,uae,28208.250000000004,2021
3.5,4,277,160.0,3,toyota,uae,28053.000000000004,2021
1.4,4,150,220.0,5,skoda,uae,28350.000000000004,2021
2.0,4,300,180.0,5,borgward,uae,28350.000000000004,2021
2.5,4,170,199.0,5,renault,uae,28080.000000000004,2021
3.0,4,190,170.0,5,isuzu,uae,28350.000000000004,2021
2.5,4,188,210.0,5,mazda,uae,28350.000000000004,2021
1.5,4,198,195.0,5,honda,uae,28179.975,2021
2.4,4,241,182.0,7,hyundai,uae,28009.800000000003,2021
2.0,4,140,185.0,5,zotye,uae,28038.15,2021
1.0,3,116,211.0,5,audi,uae,27839.7,2021
3.3,6,284,235.0,5,kia,uae,28053.000000000004,2021
2.7,4,164,165.0,5,toyota,uae,27796.500000000004,2021
2.0,4,153,197.0,5,mazda,uae,28323.000000000004,2021
1.0,3,116,211.0,5,audi,uae,29257.2,2021
2.5,4,213,190.0,14,nissan,uae,29058.750000000004,2021
1.5,4,165,220.0,5,chevrolet,uae,29230.2,2021
2.5,6,164,170.0,5,ford,uae,29172.15,2021
1.8,4,241,244.0,5,alfa-romeo,uae,29430.000000000004,2021
2.0,4,150,185.0,8,citroen,uae,28593.000000000004,2021
3.0,6,227,205.0,7,mitsubishi,uae,29160.000000000004,2021
3.6,6,305,220.0,5,chevrolet,uae,44226.0,2021
3.6,6,257,240.0,5,subaru,uae,29430.000000000004,2021
1.6,4,177,201.0,5,kia,uae,29160.000000000004,2021
3.0,6,177,180.0,7,mitsubishi,uae,29430.000000000004,2021
2.2,4,130,150.0,2,peugeot,uae,28323.000000000004,2021
3.8,6,241,180.0,5,mitsubishi,uae,29133.000000000004,2021
2.0,4,265,240.0,5,subaru,uae,29403.000000000004,2021
5.3,6,285,180.0,6,chevrolet,uae,29943.000000000004,2021
1.6,4,180,219.0,7,peugeot,uae,28323.000000000004,2021
2.5,4,178,190.0,7,kia,uae,29700.000000000004,2021
3.0,4,190,170.0,5,isuzu,uae,29767.500000000004,2021
3.5,4,277,160.0,3,toyota,uae,29943.000000000004,2021
1.4,4,180,225.0,4,abarth,uae,29700.000000000004,2021
1.6,4,180,230.0,5,peugeot,uae,25623.0,2021
2.2,5,148,170.0,5,ford,uae,42313.375,2021
1.4,4,150,194.0,7,skoda,uae,29700.000000000004,2021
3.0,6,215,182.0,7,mitsubishi,uae,29673.000000000004,2021
2.5,4,164,170.0,5,ford,uae,30022.65,2021
2.0,4,300,180.0,5,borgward,uae,29767.500000000004,2021
3.2,6,271,185.0,5,jeep,uae,29673.000000000004,2021
2.7,4,164,165.0,5,toyota,uae,30847.500000000004,2021
3.6,6,292,210.0,5,dodge,uae,45857.475000000006,2021
2.5,4,169,170.0,7,nissan,uae,31050.000000000004,2021
2.4,4,180,180.0,5,jeep,uae,31023.000000000004,2021
1.4,4,150,224.0,5,audi,uae,30952.800000000003,2021
1.5,4,198,195.0,5,honda,uae,28179.975,2021
2.4,4,172,170.0,8,honda,uae,30483.000000000004,2021
3.5,6,363,182.0,7,hyundai,uae,30901.500000000004,2021
2.5,4,172,198.0,5,subaru,uae,27420.0,2021
2.4,5,184,200.0,5,honda,uae,28179.975,2021
2.4,4,184,185.0,5,kia,uae,30645.000000000004,2021
2.0,4,210,227.0,4,volkswagen,uae,32315.0,2021
2.0,4,265,240.0,5,subaru,uae,27420.0,2021
2.4,4,181,180.0,5,hyundai,uae,31411.800000000003,2021
2.0,4,252,200.0,5,chevrolet,uae,31860.000000000004,2021
2.2,4,118,160.0,5,ford,uae,31723.65,2021
2.0,4,250,200.0,5,ford,uae,31868.100000000002,2021
3.5,6,286,230.0,5,hyundai,uae,20625.0,2021
2.0,4,150,188.0,5,subaru,uae,31293.000000000004,2021
1.6,4,154,205.0,5,infiniti,uae,29670.0,2021
2.0,4,248,220.0,5,nissan,uae,31185.000000000004,2021
2.0,4,300,180.0,7,borgward,uae,31185.000000000004,2021
2.4,4,165,205.0,7,mitsubishi,uae,31833.000000000004,2021
2.5,4,164,170.0,5,ford,uae,31156.65,2021
2.0,4,233,185.0,7,changan,uae,31185.000000000004,2021
3.2,6,271,185.0,5,jeep,uae,32373.000000000004,2021
3.6,6,305,175.0,3,ram,uae,32373.000000000004,2021
2.5,4,188,220.0,5,nissan,uae,32265.000000000004,2021
2.0,4,225,175.0,7,maxus,uae,32332.500000000004,2021
1.4,4,180,225.0,4,abarth,uae,32400.000000000004,2021
2.5,4,230,210.0,7,mazda,uae,32400.000000000004,2021
3.8,6,243,180.0,7,mitsubishi,uae,32400.000000000004,2021
1.8,4,280,255.0,5,renault,uae,32373.000000000004,2021
3.0,6,215,182.0,7,mitsubishi,uae,32400.000000000004,2021
2.7,4,164,180.0,7,toyota,uae,32400.000000000004,2021
1.5,4,165,218.0,5,opel,uae,18873.0,2021
2.5,4,169,170.0,7,nissan,uae,32373.000000000004,2021
1.4,4,180,225.0,4,abarth,uae,32400.000000000004,2021
2.5,4,170,190.0,5,volkswagen,uae,27190.0,2021
3.6,6,305,220.0,5,chevrolet,uae,44226.0,2021
2.7,4,164,170.0,5,toyota,uae,33007.5,2021
1.8,4,280,255.0,5,renault,uae,33723.0,2021
3.5,6,271,190.0,7,nissan,uae,28157.49,2022
2.4,5,184,200.0,5,honda,uae,33183.0,2021
1.5,4,198,195.0,5,honda,uae,28179.975,2021
2.5,4,178,195.0,5,toyota,uae,30047.275,2020
2.0,5,240,200.0,5,ford,uae,32844.15,2021
2.2,5,148,170.0,5,ford,uae,42313.375,2021
3.5,6,290,210.0,7,kia,uae,33183.0,2021
2.4,5,175,182.0,9,hyundai,uae,33906.600000000006,2021
2.5,4,203,200.0,5,toyota,uae,30047.275,2021
2.0,5,330,230.0,5,alfa-romeo,uae,34830.0,2021
2.5,4,169,170.0,7,nissan,uae,33885.0,2021
3.6,6,310,208.0,8,chevrolet,uae,44226.0,2021
2.5,6,164,170.0,5,ford,uae,42313.375,2021
2.5,4,188,210.0,5,mazda,uae,34560.0,2021
3.5,6,298,235.0,5,toyota,uae,34803.0,2021
2.0,4,300,180.0,5,borgward,uae,34020.0,2021
2.5,6,268,190.0,7,kia,uae,33750.0,2021
3.5,6,363,182.0,7,hyundai,uae,34803.0,2021
1.4,4,150,194.0,7,skoda,uae,35100.0,2021
1.4,4,180,225.0,4,abarth,uae,35100.0,2021
2.5,4,300,250.0,5,subaru,uae,35100.0,2021
5.7,8,395,175.0,5,ram,uae,58320.00000000001,2021
3.6,6,310,208.0,8,chevrolet,uae,35181.0,2021
2.0,4,224,210.0,5,hongqi,uae,33736.5,2021
3.8,6,250,200.0,7,mitsubishi,uae,35100.0,2021
3.6,6,300,210.0,5,dodge,uae,35073.0,2021
2.7,4,160,170.0,5,toyota,uae,35073.0,2021
2.0,4,224,206.0,7,borgward,uae,35437.5,2021
3.2,6,272,185.0,5,jeep,uae,43173.0,2021
3.0,6,215,182.0,7,mitsubishi,uae,35100.0,2021
3.6,6,290,190.0,5,jeep,uae,35073.0,2021
2.4,4,168,185.0,8,toyota,uae,35694.0,2021
2.0,4,252,200.0,5,gmc,uae,42363.135,2021
3.6,6,290,197.0,7,dodge,uae,45857.475000000006,2021
2.0,4,150,185.0,8,citroen,uae,36153.0,2021
1.6,4,181,222.0,5,peugeot,uae,37773.0,2021
2.5,4,230,210.0,7,mazda,uae,36450.0,2021
2.0,4,248,200.0,7,haval,uae,36423.0,2021
2.0,4,251,240.0,5,kia,uae,35883.0,2021
2.4,4,172,170.0,7,honda,uae,36423.0,2021
2.5,4,188,210.0,5,mazda,uae,35910.0,2021
3.5,6,290,230.0,5,kia,uae,36450.0,2021
2.0,4,248,220.0,5,nissan,uae,36153.0,2021
3.5,6,286,230.0,5,hyundai,uae,20625.0,2021
2.0,4,189,180.0,5,bmw,uae,36855.0,2021
1.8,4,134,182.0,5,lexus,uae,41736.666666666664,2021
2.0,4,268,250.0,5,skoda,uae,36450.0,2021
2.7,4,164,170.0,7,toyota,uae,36693.0,2021
3.6,6,310,210.0,7,gmc,uae,42363.135,2021
2.0,4,180,205.0,8,peugeot,uae,37773.0,2021
3.5,4,277,160.0,13,toyota,uae,36963.0,2021
2.0,5,250,220.0,5,chevrolet,uae,36514.8,2021
3.6,6,257,235.0,5,subaru,uae,36450.0,2021
1.6,4,180,219.0,7,peugeot,uae,37773.0,2021
3.3,6,284,235.0,5,kia,uae,37260.0,2021
2.7,6,310,180.0,6,chevrolet,uae,37503.0,2021
3.5,6,300,211.0,5,nissan,uae,38205.0,2021
4.0,6,235,170.0,5,toyota,uae,38610.0,2021
2.0,4,247,205.0,5,honda,uae,28179.975,2021
1.5,3,136,210.0,4,mini,uae,37800.0,2021
2.5,4,188,210.0,5,mazda,uae,28600.0,2021
3.6,6,305,220.0,5,chevrolet,uae,44226.0,2021
1.4,4,150,206.0,5,audi,uae,38782.8,2021
1.4,4,150,194.0,7,skoda,uae,37800.0,2021
1.5,4,165,218.0,5,opel,uae,18873.0,2021
2.0,4,235,190.0,7,volkswagen,uae,32315.0,2021
2.5,6,203,200.0,5,toyota,uae,37773.0,2021
1.6,4,225,220.0,5,peugeot,uae,37773.0,2021
4.0,6,228,180.0,6,toyota,uae,38272.5,2021
2.7,4,164,170.0,7,toyota,uae,39123.0,2021
2.0,4,208,230.0,5,infiniti,uae,39150.0,2021
3.6,6,285,180.0,4,jeep,uae,43173.0,2021
2.4,4,168,185.0,7,toyota,uae,39096.0,2021
3.6,6,355,210.0,8,chrysler,uae,45010.0,2021
5.7,8,395,175.0,5,ram,uae,39393.0,2021
3.7,6,275,158.0,2,ford,uae,39094.65,2021
3.6,6,300,210.0,5,dodge,uae,39123.0,2021
1.5,3,136,207.0,5,mini,uae,39150.0,2021
2.5,4,188,210.0,5,mazda,uae,39150.0,2021
2.0,4,252,200.0,5,gmc,uae,38934.0,2021
3.6,6,290,190.0,5,jeep,uae,39123.0,2021
5.3,8,355,180.0,6,chevrolet,uae,40473.0,2021
2.3,4,300,180.0,7,ford,uae,40033.170000000006,2021
2.0,4,330,230.0,5,alfa-romeo,uae,40500.0,2021
3.0,6,300,250.0,5,infiniti,uae,40500.0,2021
2.0,4,190,230.0,5,volvo,uae,40473.0,2021
6.6,8,401,180.0,6,chevrolet,uae,40608.0,2021
3.5,6,363,182.0,7,hyundai,uae,39663.0,2021
0.0,4,163,230.0,5,mercedes-benz,uae,40445.73,2021
3.7,6,275,158.0,2,ford,uae,39661.65,2021
2.0,4,275,182.0,5,hyundai,uae,40230.0,2021
4.0,6,235,187.0,7,toyota,uae,39690.0,2021
3.5,6,280,180.0,8,honda,uae,28179.975,2021
3.5,6,286,230.0,5,hyundai,uae,20625.0,2021
3.7,6,328,250.0,2,nissan,uae,39520.0,2021
2.5,4,300,250.0,5,subaru,uae,27420.0,2021
3.6,6,335,250.0,4,chevrolet,uae,41202.0,2021
2.0,4,180,220.0,5,volkswagen,uae,30735.45,2021
4.0,6,228,180.0,3,toyota,uae,40824.0,2021
4.0,6,228,180.0,5,toyota,uae,40689.0,2021
3.8,6,355,182.0,8,hyundai,uae,40824.0,2021
1.4,4,150,206.0,5,audi,uae,40653.9,2021
3.3,6,286,207.0,7,hyundai,uae,41107.5,2021
4.8,6,280,190.0,7,nissan,uae,41310.0,2021
2.0,4,272,240.0,5,cadillac,uae,100100.0,2021
3.6,6,310,210.0,7,gmc,uae,42363.135,2021
2.0,4,180,220.0,5,volkswagen,uae,33590.97,2021
5.7,8,370,250.0,5,dodge,uae,41823.0,2021
2.0,4,208,230.0,5,infiniti,uae,46220.0,2021
3.6,6,295,197.0,7,dodge,uae,41823.0,2021
2.0,4,252,240.0,5,genesis,uae,41985.0,2021
2.5,4,304,250.0,5,genesis,uae,82350.0,2021
2.0,4,180,206.0,5,audi,uae,42014.700000000004,2021
2.0,4,247,230.0,5,volvo,uae,41823.0,2021
2.0,4,180,207.0,7,skoda,uae,42390.0,2021
3.6,6,276,190.0,7,volkswagen,uae,32315.0,2021
5.3,8,355,172.0,6,chevrolet,uae,42417.0,2021
3.6,6,310,208.0,8,chevrolet,uae,42039.0,2021
3.5,6,271,190.0,7,nissan,uae,28157.49,2022
2.0,4,208,230.0,5,infiniti,uae,40785.0,2021
3.0,6,300,250.0,5,infiniti,uae,43200.0,2021
3.6,6,285,185.0,5,jeep,uae,43173.0,2021
2.0,4,169,180.0,4,lexus,uae,43200.0,2021
3.6,6,290,197.0,7,dodge,uae,43173.0,2021
1.4,4,150,206.0,5,audi,uae,42950.25,2021
2.0,4,245,210.0,5,volkswagen,uae,37755.450000000004,2021
3.6,6,355,210.0,8,chrysler,uae,45010.0,2021
2.7,4,164,170.0,7,toyota,uae,43173.0,2021
4.0,6,271,200.0,7,toyota,uae,43173.0,2021
4.8,6,280,190.0,7,nissan,uae,42930.0,2021
3.6,6,305,200.0,5,dodge,uae,45857.475000000006,2021
2.5,4,230,210.0,7,mazda,uae,43200.0,2021
3.6,6,310,208.0,8,chevrolet,uae,44226.0,2021
2.0,4,150,225.0,5,audi,uae,44367.75,2021
5.7,8,375,250.0,5,dodge,uae,44523.0,2021
4.0,6,235,187.0,7,toyota,uae,43740.0,2021
2.3,4,300,180.0,7,ford,uae,43617.15,2021
3.2,5,200,175.0,5,ford,uae,44481.15,2021
3.7,6,329,230.0,5,infiniti,uae,41305.0,2021
3.5,6,300,211.0,5,nissan,uae,28157.49,2021
3.5,6,300,211.0,5,nissan,uae,28157.49,2021
2.0,4,180,206.0,5,audi,uae,43885.8,2021
3.6,6,310,210.0,7,gmc,uae,43281.0,2021
2.0,4,190,220.0,5,volvo,uae,44523.0,2021
3.0,6,177,180.0,7,mitsubishi,uae,45360.0,2021
3.5,6,385,185.0,8,ford,uae,42313.375,2017
1.6,4,156,207.0,5,mercedes-benz,uae,44550.0,2021
2.0,4,190,230.0,5,volvo,uae,45873.0,2021
3.6,6,300,200.0,5,dodge,uae,45857.475000000006,2021
2.5,4,230,210.0,7,mazda,uae,45630.0,2021
2.0,4,150,225.0,5,audi,uae,45416.700000000004,2021
0.0,0,500,360.0,5,chevrolet,uae,45603.0,2021
4.0,6,235,170.0,5,toyota,uae,45090.0,2021
3.5,6,280,180.0,8,honda,uae,28179.975,2021
2.0,4,180,206.0,5,audi,uae,45218.25,2021
4.8,6,280,190.0,7,nissan,uae,45873.0,2021
3.7,6,275,155.0,2,ford,uae,45048.15,2021
3.5,6,271,190.0,7,nissan,uae,28157.49,2022
3.8,6,243,180.0,7,mitsubishi,uae,46980.0,2021
2.0,5,211,240.0,5,mercedes-benz,uae,45900.0,2021
3.8,6,355,182.0,8,hyundai,uae,46777.5,2021
4.8,6,280,190.0,7,nissan,uae,46170.0,2021
3.6,6,290,190.0,5,jeep,uae,45873.0,2021
3.0,6,300,250.0,5,infiniti,uae,45900.0,2021
1.3,3,163,225.0,5,mercedes-benz,uae,46710.0,2021
2.5,4,230,210.0,7,mazda,uae,46980.0,2021
2.0,4,180,206.0,5,audi,uae,46153.8,2021
2.0,4,190,240.0,5,audi,uae,47004.3,2021
3.7,6,275,155.0,2,ford,uae,46182.15,2021
2.0,4,254,220.0,5,volvo,uae,47223.0,2021
2.0,4,208,230.0,5,infiniti,uae,46220.0,2021
3.3,6,365,270.0,5,kia,uae,47250.0,2021
3.6,6,355,210.0,8,chrysler,uae,45010.0,2021
5.7,8,363,234.0,5,chrysler,uae,47223.0,2021
4.0,6,271,200.0,7,toyota,uae,47223.0,2021
2.0,4,211,230.0,5,mercedes-benz,uae,47250.0,2021
4.0,6,270,180.0,5,toyota,uae,47385.0,2021
5.7,8,370,250.0,5,dodge,uae,47223.0,2021
2.0,4,250,230.0,5,volvo,uae,47223.0,2021
2.0,4,268,230.0,5,infiniti,uae,47250.0,2021
2.0,4,169,180.0,4,lexus,uae,47250.0,2021
3.6,6,276,190.0,7,volkswagen,uae,32315.0,2021
2.0,5,204,245.0,5,mercedes-benz,uae,47250.0,2021
3.6,6,285,180.0,4,jeep,uae,47763.0,2021
2.0,4,272,250.0,5,cadillac,uae,100100.0,2021
2.0,4,290,250.0,5,audi,uae,47883.15,2021
1.984,4,190,240.0,5,audi,uae,48053.25,2021
2.3,4,310,240.0,4,ford,uae,48166.65,2021
2.0,5,250,200.0,5,lincoln,uae,47883.15,2021
4.8,6,280,190.0,7,nissan,uae,47520.0,2021
4.8,6,280,190.0,7,nissan,uae,47655.0,2021
2.0,4,255,250.0,2,toyota,uae,48573.0,2021
6.6,8,401,180.0,6,chevrolet,uae,49302.0,2021
3.7,6,330,225.0,5,infiniti,uae,46220.0,2021
2.0,5,224,250.0,5,mercedes-benz,uae,48600.0,2021
3.6,6,290,190.0,5,jeep,uae,48330.0,2021
2.0,4,241,230.0,5,lexus,uae,48600.0,2021
2.0,4,280,230.0,5,alfa-romeo,uae,48330.0,2021
3.0,6,450,208.0,5,volkswagen,uae,46810.170000000006,2021
2.3,4,300,180.0,7,ford,uae,48436.65,2021
2.7,6,335,173.0,5,ford,uae,48436.65,2021
3.6,6,335,250.0,4,chevrolet,uae,48519.0,2021
2.0,4,245,230.0,5,lincoln,uae,49584.15,2021
2.0,4,268,230.0,5,infiniti,uae,49950.0,2021
2.0,5,192,225.0,5,bmw,uae,49329.0,2021
5.3,8,355,180.0,9,chevrolet,uae,44226.0,2021
2.0,4,254,240.0,5,volvo,uae,49923.0,2021
2.0,4,204,245.0,4,mercedes-benz,uae,49950.0,2021
2.0,4,280,250.0,5,volkswagen,uae,32315.0,2021
1.7,4,250,240.0,5,volvo,uae,49923.0,2021
3.8,6,355,182.0,8,hyundai,uae,49612.5,2021
2.0,4,192,235.0,4,mini,uae,49680.0,2021
2.0,4,254,230.0,5,volvo,uae,49923.0,2021
2.0,4,245,210.0,5,volkswagen,uae,43298.280000000006,2021
3.7,6,350,250.0,2,nissan,uae,28157.49,2021
5.7,8,360,215.0,7,dodge,uae,45857.475000000006,2021
2.0,4,290,250.0,5,volkswagen,uae,32315.0,2021
3.7,6,275,155.0,2,ford,uae,50434.65,2021
3.5,6,280,180.0,8,honda,uae,28179.975,2021
3.5,6,385,185.0,8,ford,uae,51004.350000000006,2021
3.3,6,292,160.0,6,ford,uae,42313.375,2021
5.7,8,395,175.0,5,ram,uae,58320.00000000001,2021
2.0,4,192,235.0,5,mini,uae,50611.5,2021
2.0,4,268,240.0,5,cadillac,uae,100100.0,2021
2.0,4,180,206.0,5,audi,uae,50037.75,2021
2.0,4,190,233.0,5,audi,uae,51200.100000000006,2021
3.8,6,355,182.0,8,hyundai,uae,51030.0,2021
3.6,6,285,185.0,5,jeep,uae,51273.0,2021
3.6,6,305,200.0,5,dodge,uae,51165.0,2021
2.0,4,169,180.0,4,lexus,uae,52650.0,2021
4.0,6,271,200.0,7,toyota,uae,51273.0,2021
1.5,3,136,200.0,5,mini,uae,52380.0,2021
2.0,4,350,250.0,6,mercedes-benz,uae,52650.0,2021
2.0,4,268,240.0,5,cadillac,uae,100100.0,2021
3.6,6,285,180.0,4,jeep,uae,52083.0,2021
5.3,8,355,175.0,9,chevrolet,uae,52623.0,2021
5.3,8,355,180.0,6,chevrolet,uae,52083.0,2021
6.4,8,485,281.0,5,dodge,uae,52893.0,2021
3.5,6,365,160.0,8,ford,uae,51300.0,2021
3.6,6,310,210.0,7,gmc,uae,51894.0,2021
2.0,4,235,200.0,5,lexus,uae,51300.0,2021
3.0,6,382,250.0,2,toyota,uae,53730.0,2021
5.3,8,355,180.0,9,chevrolet,uae,44226.0,2021
2.0,5,184,237.0,2,mercedes-benz,uae,53730.0,2021
5.7,8,375,250.0,5,dodge,uae,45857.475000000006,2021
3.6,6,276,190.0,7,volkswagen,uae,32315.0,2021
2.0,4,245,250.0,5,audi,uae,53751.600000000006,2021
2.0,5,280,230.0,5,alfa-romeo,uae,53730.0,2021
3.6,6,310,208.0,8,chevrolet,uae,53568.0,2021
2.0,4,252,250.0,5,audi,uae,53730.0,2021
4.0,6,275,200.0,8,nissan,uae,28157.49,2021
2.0,4,245,230.0,5,lincoln,uae,53836.65,2021
2.0,4,192,228.0,5,mini,uae,53379.0,2021
4.8,6,280,190.0,7,nissan,uae,52920.0,2021
3.6,6,290,190.0,5,jeep,uae,54810.0,2021
3.3,6,318,237.0,7,ford,uae,54831.600000000006,2021
2.0,4,254,220.0,5,volvo,uae,53973.0,2021
2.0,4,190,240.0,4,audi,uae,55255.5,2021
5.7,8,375,250.0,5,dodge,uae,45857.475000000006,2021
2.0,4,255,209.0,5,mercedes-benz,uae,79852.23000000001,2022
4.0,6,275,180.0,5,toyota,uae,54081.0,2021
2.0,6,250,230.0,5,lincoln,uae,55254.15,2021
1.6,4,177,222.0,5,bmw,uae,54135.0,2021
2.0,4,190,240.0,5,audi,uae,54945.0,2021
3.0,6,382,250.0,2,toyota,uae,55323.00000000001,2021
3.3,6,370,270.0,5,genesis,uae,82350.0,2021
2.0,5,184,240.0,5,mercedes-benz,uae,55350.00000000001,2021
4.8,6,280,190.0,7,nissan,uae,53973.0,2021
2.0,4,200,216.0,5,land-rover,uae,55480.950000000004,2021
3.0,6,400,250.0,5,infiniti,uae,46220.0,2021
2.5,4,204,207.0,5,lexus,uae,55350.00000000001,2021
2.0,4,231,246.0,4,mini,uae,56025.00000000001,2021
3.6,6,285,185.0,5,jeep,uae,56133.00000000001,2021
2.0,5,204,235.0,4,mercedes-benz,uae,55350.00000000001,2021
2.0,4,255,209.0,5,mercedes-benz,uae,79852.23000000001,2022
2.0,5,211,222.0,5,mercedes-benz,uae,55350.00000000001,2021
6.6,8,401,180.0,6,chevrolet,uae,56133.00000000001,2021
3.5,6,302,230.0,5,lexus,uae,55350.00000000001,2021
1.5,3,136,210.0,4,bmw,uae,55350.00000000001,2021
5.7,8,395,175.0,5,ram,uae,58320.00000000001,2021
3.6,6,335,250.0,4,cadillac,uae,100100.0,2021
3.6,6,304,210.0,5,cadillac,uae,100100.0,2021
5.3,8,355,175.0,9,chevrolet,uae,44226.0,2021
3.0,6,450,208.0,5,volkswagen,uae,50581.8,2021
2.0,5,320,250.0,5,volvo,uae,56673.00000000001,2021
2.5,4,215,230.0,5,lexus,uae,56700.00000000001,2021
3.6,6,310,210.0,5,cadillac,uae,100100.0,2021
2.0,4,190,240.0,4,audi,uae,57294.00000000001,2021
2.0,4,190,240.0,5,audi,uae,56983.50000000001,2021
2.0,4,252,237.0,5,audi,uae,56813.4,2021
3.5,6,380,250.0,5,genesis,uae,82350.0,2021
2.0,4,245,230.0,5,jaguar,uae,72080.0,2018
4.8,6,280,190.0,7,nissan,uae,56160.00000000001,2021
5.7,8,375,250.0,5,dodge,uae,45857.475000000006,2021
2.0,4,252,237.0,5,audi,uae,56797.200000000004,2021
6.2,8,455,250.0,4,chevrolet,uae,58239.00000000001,2021
5.7,8,395,175.0,5,ram,uae,58320.00000000001,2021
2.0,5,254,220.0,5,volvo,uae,58023.00000000001,2021
2.0,4,245,250.0,2,mercedes-benz,uae,59400.00000000001,2021
3.6,6,335,250.0,4,cadillac,uae,100100.0,2021
3.5,6,311,235.0,5,lexus,uae,58050.00000000001,2021
4.0,6,271,200.0,8,toyota,uae,58293.00000000001,2021
2.0,4,192,225.0,5,mini,uae,58779.00000000001,2021
2.5,4,215,230.0,5,lexus,uae,58050.00000000001,2021
2.0,4,268,230.0,5,infiniti,uae,46220.0,2021
2.0,4,231,225.0,4,mini,uae,58050.00000000001,2021
5.7,8,395,175.0,5,ram,uae,58293.00000000001,2021
2.0,4,235,200.0,5,lexus,uae,58050.00000000001,2021
5.0,8,360,160.0,5,ford,uae,42313.375,2021
3.7,6,379,230.0,5,lincoln,uae,59506.65,2021
2.0,5,320,230.0,5,volvo,uae,60993.00000000001,2021
2.0,5,320,250.0,5,volvo,uae,59515.333333333336,2021
2.0,5,258,250.0,4,mercedes-benz,uae,60750.00000000001,2021
3.5,6,302,230.0,5,lexus,uae,60750.00000000001,2021
4.0,6,275,200.0,8,nissan,uae,28157.49,2021
2.0,5,247,250.0,5,jaguar,uae,60498.9,2021
3.6,6,335,250.0,5,cadillac,uae,100100.0,2021
2.0,4,320,230.0,5,volvo,uae,60993.00000000001,2021
2.0,4,254,240.0,5,volvo,uae,60723.00000000001,2021
2.0,4,320,230.0,5,volvo,uae,60993.00000000001,2021
2.0,4,268,230.0,5,infiniti,uae,62100.00000000001,2021
5.6,8,400,200.0,8,nissan,uae,28157.49,2021
2.0,4,300,275.0,2,porsche,uae,61911.00000000001,2021
2.0,4,245,250.0,5,audi,uae,63192.15,2021
3.5,6,308,180.0,5,lexus,uae,62100.00000000001,2021
6.2,8,420,200.0,5,chevrolet,uae,60993.00000000001,2021
2.0,4,252,227.0,5,porsche,uae,128700.0,2021
2.0,4,300,191.0,5,land-rover,uae,62398.350000000006,2021
2.0,4,235,200.0,5,lexus,uae,62100.00000000001,2021
3.7,6,330,225.0,5,infiniti,uae,56635.0,2021
2.7,6,335,250.0,5,lincoln,uae,62341.65,2021
5.0,8,460,240.0,4,ford,uae,42313.375,2021
2.0,5,258,250.0,4,mercedes-benz,uae,64800.00000000001,2021
3.5,6,362,220.0,5,lexus,uae,64800.00000000001,2021
3.5,6,314,230.0,4,lexus,uae,64800.00000000001,2021
2.0,4,184,240.0,4,mercedes-benz,uae,63450.00000000001,2021
4.0,8,395,190.0,8,nissan,uae,28157.49,2021
2.0,5,245,235.0,5,mercedes-benz,uae,64800.00000000001,2021
2.0,4,254,240.0,7,volvo,uae,64773.00000000001,2021
4.6,8,304,200.0,8,toyota,uae,64773.00000000001,2021
2.0,4,200,207.0,5,land-rover,uae,63730.8,2021
5.3,8,355,180.0,9,chevrolet,uae,44226.0,2021
2.0,4,350,250.0,6,mercedes-benz,uae,63450.00000000001,2021
3.5,6,308,180.0,5,lexus,uae,66150.0,2021
2.0,4,300,191.0,5,land-rover,uae,66934.35,2021
6.4,12,470,272.0,2,dodge,uae,45857.475000000006,2021
3.0,6,400,250.0,7,lincoln,uae,53836.65,2021
3.8,6,400,189.0,5,kia,uae,66150.0,2021
2.0,4,300,275.0,2,porsche,uae,65718.0,2021
5.0,8,460,240.0,4,ford,uae,42313.375,2021
3.5,6,422,170.0,5,ford,uae,65957.49,2021
3.5,6,296,200.0,5,lexus,uae,66150.0,2021
3.5,6,311,230.0,5,lexus,uae,66150.0,2021
6.2,8,420,180.0,5,gmc,uae,67068.0,2021
2.0,4,306,250.0,5,mini,uae,66420.0,2021
2.0,4,300,191.0,5,land-rover,uae,68550.3,2021
5.7,8,395,175.0,5,ram,uae,69093.0,2021
3.5,6,365,160.0,6,ford,uae,42313.375,2021
